fold,user,rank,item,score
0,24,8,544,-0.502623975276947
0,24,9,1893,-0.5204315781593323
0,24,10,2136,-1.132704734802246
0,25,1,1812,1.4810981750488281
0,25,2,1601,1.0477702617645264
0,25,3,25,0.5501946210861206
0,25,4,1496,0.5445368885993958
0,25,5,2050,0.1499572992324829
0,25,6,155,0.14545246958732605
0,25,7,1554,-0.10986045002937317
0,25,8,779,-0.5747830271720886
0,25,9,293,-1.4706647396087646
0,25,10,527,-1.5146034955978394
0,26,1,177,4.723210334777832
0,26,2,271,4.546195983886719
0,26,3,1287,1.1630730628967285
0,26,4,128,0.7844374775886536
0,26,5,2238,0.7649285793304443
0,26,6,2212,0.4801085293292999
0,26,7,2706,0.4453883767127991
0,26,8,2769,-0.3688385784626007
0,26,9,1501,-0.5138415694236755
0,26,10,2273,-0.5640716552734375
0,27,1,1881,3.3818507194519043
0,27,2,2352,2.077828884124756
0,27,3,2876,1.8955401182174683
0,27,4,2114,1.5748953819274902
0,27,5,93,-0.03161425143480301
0,27,6,539,-0.30877190828323364
0,27,7,430,-0.4016052484512329
0,27,8,3040,-0.6633126735687256
0,27,9,2007,-1.2954788208007812
0,27,10,2916,-1.3313190937042236
0,28,1,1365,2.9872491359710693
0,28,2,2410,1.2168469429016113
0,28,3,38,1.0134143829345703
0,28,4,1327,0.8941285610198975
0,28,5,524,0.43325597047805786
0,28,6,996,-0.009795832447707653
0,28,7,2006,-0.026530755683779716
0,28,8,911,-0.044370297342538834
0,28,9,2975,-0.1921209692955017
0,28,10,1592,-0.5442862510681152
0,29,1,559,1.9452898502349854
0,29,2,1424,1.450894832611084
0,29,3,2653,0.9971188306808472
0,29,4,893,-0.010045530274510384
0,29,5,2025,-0.022947730496525764
0,29,6,2808,-0.023231176659464836
0,29,7,845,-0.03272517770528793
0,29,8,742,-0.3340901732444763
0,29,9,613,-0.363982617855072
0,29,10,2090,-0.8801041841506958
0,31,1,14,3.8473567962646484
0,31,2,1415,1.479986310005188
0,31,3,1970,1.2783632278442383
0,31,4,2963,1.1236149072647095
0,31,5,536,0.8228660821914673
0,31,6,2303,0.33538734912872314
0,31,7,459,0.15764236450195312
0,31,8,169,-0.04523593559861183
0,31,9,3010,-0.07315933704376221
0,31,10,2188,-0.46957042813301086
0,32,1,2405,2.24221134185791
0,32,2,1775,0.7175170183181763
0,32,3,1600,0.5522504448890686
0,32,4,792,0.28106939792633057
0,32,5,2897,0.26308178901672363
0,32,6,2127,-0.38700756430625916
0,33,1,2920,3.4241833686828613
0,33,2,865,3.0148048400878906
0,33,3,2719,2.260444402694702
0,33,4,672,0.6254385709762573
0,33,5,645,0.5290895700454712
0,33,6,1258,0.3602602183818817
0,33,7,980,0.13620710372924805
0,33,8,1267,0.027956485748291016
0,33,9,1853,-0.057915765792131424
0,33,10,112,-1.268088459968567
0,34,1,598,1.5171427726745605
0,34,2,1112,1.495032548904419
0,34,3,1621,1.0082248449325562
0,34,4,1374,0.9894171357154846
0,34,5,129,0.9281730651855469
0,34,6,1055,0.6293706893920898
0,34,7,2622,0.34422725439071655
0,34,8,2841,-0.04230528324842453
0,34,9,1926,-0.04663719981908798
0,34,10,2488,-0.05802862346172333
0,35,1,1518,2.86626935005188
0,35,2,46,2.0050487518310547
0,35,3,2287,1.2057982683181763
0,35,4,2552,0.9849516153335571
0,35,5,205,0.9804803133010864
0,35,6,1496,0.7783448100090027
0,35,7,2344,0.698002278804779
0,35,8,239,-0.03982143849134445
0,35,9,1500,-0.07496248185634613
0,35,10,860,-0.4950261116027832
0,36,1,542,2.0512263774871826
0,36,2,2370,1.0570714473724365
0,36,3,2367,1.0349986553192139
0,36,4,2315,0.6207283735275269
0,36,5,645,-0.029709190130233765
0,36,6,2937,-0.22413969039916992
0,36,7,954,-0.35687994956970215
0,36,8,1301,-0.41990330815315247
0,36,9,2078,-0.6775820255279541
0,36,10,453,-1.2347919940948486
0,37,1,557,3.1744284629821777
0,37,2,1543,1.7758516073226929
0,37,3,674,1.6360769271850586
0,37,4,464,1.1134653091430664
0,37,5,1446,1.006629228591919
0,37,6,1112,0.16368544101715088
0,37,7,2832,0.022557199001312256
0,37,8,2751,-0.04867944121360779
0,37,9,1009,-0.39136362075805664
0,37,10,1336,-0.4442541301250458
0,38,1,530,5.376669406890869
0,38,2,1308,4.420190334320068
0,38,3,736,3.380004644393921
0,38,4,2448,1.119332194328308
0,38,5,748,0.7503198385238647
0,38,6,1891,-0.007217686623334885
0,38,7,1250,-0.017281554639339447
0,39,1,2074,7.926874160766602
0,39,2,1327,7.643001556396484
0,39,3,1946,2.90311861038208
0,39,4,1939,2.0240044593811035
0,39,5,1045,1.4704493284225464
0,39,6,1317,0.764091968536377
0,39,7,1802,0.7433494925498962
0,39,8,1792,0.15122252702713013
0,39,9,368,-0.030795622617006302
0,39,10,2609,-0.2854958176612854
0,40,1,3057,4.40508508682251
0,40,2,2369,4.38818883895874
0,40,3,2161,1.1867557764053345
0,40,4,1317,0.7588616013526917
0,40,5,1910,0.6296226382255554
0,40,6,1739,0.09456473588943481
0,40,7,1275,0.0675358772277832
0,40,8,2196,0.05029985308647156
0,40,9,853,-0.43918460607528687
0,40,10,2007,-0.5432267189025879
0,42,1,1738,6.687430381774902
0,42,2,1417,6.498842239379883
0,42,3,390,6.335000991821289
0,42,4,2844,0.28916388750076294
0,42,5,2533,-0.14747720956802368
0,42,6,1707,-0.8868598937988281
0,42,7,1368,-0.9067087769508362
0,43,1,471,8.071578025817871
0,43,2,1417,7.366466522216797
0,43,3,1165,4.974177360534668
0,43,4,2087,0.19027531147003174
0,43,5,2160,-0.3265289068222046
0,43,6,315,-0.38209766149520874
0,43,7,1635,-0.8950862884521484
0,43,8,2344,-1.1390491724014282
0,45,1,2273,5.284820079803467
0,45,2,1818,4.842900276184082
0,45,3,248,3.5458831787109375
0,45,4,1053,0.6963514089584351
0,45,5,1310,-0.23338985443115234
0,45,6,2212,-0.8214558362960815
0,45,7,2490,-0.8339864015579224
0,45,8,579,-1.0878989696502686
0,46,1,390,5.817193031311035
0,46,2,667,5.535744667053223
0,46,3,2193,3.9538049697875977
0,46,4,1398,0.9831544160842896
0,46,5,1528,0.96788090467453
0,46,6,415,0.8712074756622314
0,46,7,208,0.586010754108429
0,46,8,624,0.23486530780792236
0,46,9,319,-0.02131665125489235
0,47,1,667,7.351923942565918
0,47,2,2193,5.247271537780762
0,47,3,248,5.055700302124023
0,47,4,666,1.0886199474334717
0,47,5,2793,-0.02209024876356125
0,47,6,2736,-0.08256648480892181
0,47,7,2286,-0.4039103388786316
0,47,8,1911,-0.7917961478233337
0,47,9,78,-1.1750023365020752
0,47,10,1721,-1.2462137937545776
0,48,1,1738,6.818414211273193
0,48,2,2273,6.300903797149658
0,48,3,2,5.841180801391602
0,48,4,316,0.7483096122741699
0,48,5,3054,0.11197451502084732
0,48,6,987,-0.050810668617486954
0,48,7,1811,-0.17726895213127136
0,48,8,2075,-0.3161427974700928
0,48,9,530,-0.4057374894618988
0,48,10,788,-0.5216668844223022
0,49,1,390,7.549434661865234
0,49,2,667,7.201023101806641
0,49,3,1818,6.725237846374512
0,49,4,1758,0.36486634612083435
0,49,5,346,0.014530591666698456
0,49,6,148,-0.031801894307136536
0,49,7,3079,-0.23369580507278442
0,49,8,1962,-0.6325517892837524
0,49,9,1399,-0.657502293586731
0,49,10,203,-0.8698168992996216
0,50,1,1417,6.883941650390625
0,50,2,1848,6.698196887969971
0,50,3,113,5.130265235900879
0,50,4,1507,2.1913132667541504
0,50,5,2594,1.8634625673294067
0,50,6,2407,0.5337114334106445
0,50,7,1263,0.5234181880950928
0,50,8,5,0.4609900116920471
0,50,9,1442,0.26648980379104614
0,50,10,2649,0.16649268567562103
0,51,1,2273,5.633906364440918
0,51,2,1818,5.15505313873291
0,51,3,113,4.407024383544922
0,51,4,2830,0.7510370016098022
0,51,5,2876,0.5416048169136047
0,51,6,64,0.3227405846118927
0,51,7,2521,0.2710983157157898
0,51,8,30,0.24546706676483154
0,51,9,2654,0.17638717591762543
0,52,1,1821,5.798272132873535
0,52,2,2206,5.471093654632568
0,52,3,137,4.227537155151367
0,52,4,766,1.6795767545700073
0,52,5,2985,1.5488982200622559
0,52,6,502,0.67145174741745
0,52,7,1717,0.6603376865386963
0,52,8,1638,0.4799395799636841
0,52,9,3061,-0.11906455457210541
0,52,10,2757,-0.5127265453338623
0,53,1,1279,4.759747505187988
0,53,2,484,4.666420936584473
0,53,3,1805,3.8621745109558105
0,53,4,2649,0.7672409415245056
0,53,5,2163,0.5173958539962769
0,53,6,2237,0.38029739260673523
0,53,7,59,-0.06826895475387573
0,53,8,2185,-0.11644510924816132
0,53,9,1067,-0.22889895737171173
0,53,10,512,-0.5993748903274536
0,54,1,2353,4.75126314163208
0,54,2,484,4.713939189910889
0,54,3,380,3.8776040077209473
0,54,4,1197,1.049888014793396
0,54,5,1779,0.5421556234359741
0,54,6,3054,0.13513529300689697
0,54,7,2841,-0.04008394479751587
0,54,8,13,-0.5928787589073181
0,54,9,1558,-1.0819926261901855
0,55,1,2353,6.199667453765869
0,55,2,1279,5.8939337730407715
0,55,3,3059,4.688661575317383
0,55,4,584,2.9375360012054443
0,55,5,2583,2.2264907360076904
0,55,6,481,1.6921582221984863
0,55,7,1223,1.3746416568756104
0,55,8,1620,0.944603443145752
0,55,9,1910,0.2032686024904251
0,55,10,572,-0.017019260674715042
0,56,1,645,5.828484535217285
0,56,2,890,5.038392066955566
0,56,3,1100,2.4520840644836426
0,56,4,2444,1.4109077453613281
0,56,5,2738,1.0828402042388916
0,56,6,461,0.6834872961044312
0,56,7,1109,0.1168285608291626
0,56,8,289,0.07660657167434692
0,56,9,2025,-0.007501358166337013
0,56,10,319,-0.06200574338436127
0,57,1,2341,5.498618125915527
0,57,2,1546,4.850277900695801
0,57,3,746,3.6266367435455322
0,57,4,2159,1.6109366416931152
0,57,5,1267,1.0174870491027832
0,57,6,1645,0.9988507032394409
0,57,7,1757,0.6412385106086731
0,57,8,273,0.2632030248641968
0,57,9,1163,0.2561098337173462
0,57,10,2788,-0.851165771484375
0,58,1,271,7.205231189727783
0,58,2,1365,7.008586883544922
0,58,3,1438,6.167380332946777
0,58,4,32,0.2787225842475891
0,58,5,1260,0.21274718642234802
0,58,6,1928,-0.024355459958314896
0,58,7,1875,-0.02759331464767456
0,58,8,1760,-0.17033015191555023
0,58,9,1212,-0.21454346179962158
0,58,10,1778,-0.2511611580848694
0,59,1,1438,5.337636947631836
0,59,2,645,5.2845282554626465
0,59,3,1454,2.2663307189941406
0,59,4,2234,0.9595342874526978
0,59,5,572,0.8056969046592712
0,59,6,857,0.5700151920318604
0,59,7,608,0.20230436325073242
0,59,8,2016,-0.043387625366449356
0,59,9,1059,-0.11897549033164978
0,59,10,2931,-0.38479849696159363
0,60,1,99,6.738560199737549
0,60,2,1388,6.720961570739746
0,60,3,1012,6.1072845458984375
0,60,4,718,0.6954742670059204
0,60,5,416,0.11517617106437683
0,60,6,339,-0.004289478994905949
0,60,7,3032,-0.4030866026878357
0,60,8,905,-0.4306538999080658
0,60,9,3027,-0.7996083498001099
0,61,1,2583,5.9895524978637695
0,61,2,584,5.595798015594482
0,61,3,3037,1.44881010055542
0,61,4,1153,0.3459858298301697
0,61,5,1145,0.09097030758857727
0,61,6,911,-0.033856481313705444
0,61,7,1395,-0.07048796117305756
0,61,8,493,-0.09779362380504608
0,61,9,1612,-0.257530152797699
0,61,10,507,-0.2846551537513733
0,62,1,2914,6.303433418273926
0,62,2,1012,5.6640119552612305
0,62,3,2050,4.182582855224609
0,62,4,551,0.6573728322982788
0,62,5,2706,0.5882246494293213
0,62,6,414,0.3825460970401764
0,62,7,1383,-0.052595943212509155
0,62,8,2697,-0.44097015261650085
0,62,9,755,-0.6366738080978394
0,62,10,546,-0.7486170530319214
0,63,1,584,6.071394920349121
0,63,2,2723,5.3963751792907715
0,63,3,3037,1.5278253555297852
0,63,4,1112,1.1061761379241943
0,63,5,1108,0.6694632768630981
0,63,6,1006,-0.010835937224328518
0,63,7,1587,-0.11157786846160889
0,63,8,1386,-0.279615193605423
0,63,9,1336,-0.5052213668823242
0,63,10,562,-1.617570400238037
0,64,1,2405,5.422220230102539
0,64,2,1833,3.571387767791748
0,64,3,6,1.3884738683700562
0,64,4,439,0.6992145776748657
0,64,5,1869,-0.019790560007095337
0,64,6,1801,-0.0324275903403759
0,64,7,987,-0.05865523964166641
0,64,8,1429,-0.073873370885849
0,64,9,220,-0.1610713005065918
0,64,10,3048,-0.2804322838783264
0,65,1,2481,3.2439112663269043
0,65,2,2358,2.7836709022521973
0,65,3,2435,2.5846896171569824
0,65,4,2319,0.5596114993095398
0,65,5,1701,0.5170859098434448
0,65,6,1907,0.13120537996292114
0,65,7,8,0.12834525108337402
0,65,8,1751,-0.018197307363152504
0,65,9,166,-0.022207550704479218
0,65,10,884,-0.5313609838485718
0,66,1,2742,4.902562141418457
0,66,2,2792,0.5070697665214539
0,66,3,2228,0.4790751338005066
0,66,4,1270,0.3095119297504425
0,66,5,1984,0.004713809117674828
0,66,6,1751,-0.013026777654886246
0,66,7,224,-0.022426076233386993
0,66,8,1618,-0.38760048151016235
0,66,9,2209,-0.4415763020515442
0,66,10,2028,-0.7998870015144348
0,67,1,2259,1.9918395280838013
0,67,2,461,1.7027348279953003
0,67,3,1127,1.348514199256897
0,67,4,1628,1.2129899263381958
0,67,5,2303,0.6756183505058289
0,67,6,2914,0.6665328741073608
0,67,7,1388,0.6615934371948242
0,67,8,530,0.49269992113113403
0,67,9,2776,0.0191052183508873
0,67,10,1751,-0.019629957154393196
0,68,1,1055,3.853731870651245
0,68,2,939,0.0909234881401062
0,68,3,2776,0.006144830957055092
0,68,4,750,-0.022532133385539055
0,68,5,2048,-0.26454195380210876
0,68,6,387,-0.4202730655670166
0,68,7,502,-0.7096810936927795
0,68,8,283,-1.0327801704406738
0,69,1,2410,5.7920684814453125
0,69,2,1300,4.192072868347168
0,69,3,1910,3.694746494293213
0,69,4,2933,1.757309913635254
0,69,5,2796,1.5657238960266113
0,69,6,2952,0.02614682912826538
0,69,7,1928,-0.025913964956998825
0,69,8,2156,-0.549054741859436
0,69,9,1878,-0.8161865472793579
0,69,10,784,-1.5088071823120117
0,70,1,1300,4.5749006271362305
0,70,2,1362,2.971940755844116
0,70,3,2167,1.8593000173568726
0,70,4,1673,0.12545481324195862
0,70,5,1006,-0.003047322854399681
0,70,6,2677,-0.0345195047557354
0,70,7,1801,-0.0368896909058094
0,70,8,2496,-0.06464288383722305
0,70,9,540,-0.4163728654384613
0,70,10,2603,-0.6278011202812195
0,71,1,461,2.1469950675964355
0,71,2,2366,2.091992139816284
0,71,3,674,0.8597320318222046
0,71,4,1116,0.320870578289032
0,71,5,2677,-0.03877712041139603
0,71,6,1981,-0.20065346360206604
0,71,7,1400,-0.2623404264450073
0,71,8,792,-0.7069178223609924
0,72,1,599,5.951468467712402
0,72,2,1461,5.197719573974609
0,72,3,1127,4.758091926574707
0,72,4,1236,1.5053186416625977
0,72,5,356,0.5267282724380493
0,72,6,476,0.45127516984939575
0,72,7,1861,0.01964513212442398
0,72,8,1303,-0.2895919978618622
0,72,9,594,-0.6432200074195862
0,72,10,2911,-0.8821538686752319
0,73,1,1127,5.233874320983887
0,73,2,2184,2.545973777770996
0,73,3,481,1.4984517097473145
0,73,4,1302,1.2867615222930908
0,73,5,2557,0.9315252304077148
0,73,6,2368,0.7863677144050598
0,73,7,3059,0.29103490710258484
0,73,8,1745,-0.039912059903144836
0,73,9,1771,-0.052389759570360184
0,73,10,1542,-0.4884999096393585
0,74,1,1730,6.475572109222412
0,74,2,6,4.272010326385498
0,74,3,2789,2.17838454246521
0,74,4,2098,1.871422529220581
0,74,5,2368,0.7578856945037842
0,74,6,2562,0.3171422481536865
0,74,7,2067,-0.038923561573028564
0,74,8,996,-0.04754853993654251
0,74,9,727,-0.16470873355865479
0,74,10,2312,-0.4641302824020386
0,75,1,1461,6.061298370361328
0,75,2,6,4.354366302490234
0,75,3,1342,1.2603424787521362
0,75,4,2368,0.9601043462753296
0,75,5,2,0.6393966674804688
0,75,6,699,0.4559832811355591
0,75,7,164,-0.07615616917610168
0,75,8,1567,-0.11999160051345825
0,75,9,108,-0.14411228895187378
0,76,1,2161,6.08479118347168
0,76,2,732,5.5976152420043945
0,76,3,1427,4.2590813636779785
0,76,4,2313,0.9626873135566711
0,76,5,1927,0.9322490096092224
0,76,6,675,0.46559104323387146
0,76,7,1266,-0.6068289279937744
0,76,8,1655,-0.9750200510025024
0,77,1,1427,4.168758869171143
0,77,2,551,1.3294777870178223
0,77,3,2695,1.0038840770721436
0,77,4,1007,0.7968405485153198
0,77,5,421,0.4179157018661499
0,77,6,2622,0.23308569192886353
0,77,7,889,-0.07426310330629349
0,77,8,1379,-0.5437976121902466
0,77,9,1400,-0.6647620797157288
0,77,10,1208,-0.7656633257865906
0,78,1,2098,6.552044868469238
0,78,2,1628,2.523439884185791
0,78,3,1848,2.283365488052368
0,78,4,1495,0.962952196598053
0,78,5,1007,0.42304909229278564
0,78,6,887,-0.019393546506762505
0,78,7,319,-0.0520920529961586
0,78,8,889,-0.07797389477491379
0,78,9,82,-1.288870096206665
0,80,1,1513,4.262050628662109
0,80,2,2684,3.623659610748291
0,80,3,1979,2.5632119178771973
0,80,4,2739,1.4731686115264893
0,80,5,1446,0.1909504234790802
0,80,6,1466,-0.1379566192626953
0,80,7,295,-0.4388258457183838
0,80,8,2583,-0.5313079357147217
0,80,9,2590,-0.7374017834663391
0,80,10,2377,-1.3009514808654785
0,81,1,2695,4.778573513031006
0,81,2,2789,3.717517375946045
0,81,3,1618,0.17779506742954254
0,81,4,553,0.03202744573354721
0,81,5,239,-0.02241939678788185
0,81,6,80,-0.07179725170135498
0,81,7,1600,-0.44460129737854004
0,81,8,2640,-0.6370225548744202
0,81,9,1102,-0.6459041833877563
0,81,10,540,-0.8373885154724121
0,82,1,2985,6.287959575653076
0,82,2,2660,4.729230880737305
0,82,3,2654,4.280523777008057
0,82,4,2315,0.8346661329269409
0,82,5,612,0.6571749448776245
0,82,6,1236,0.4663158655166626
0,82,7,319,-0.051265813410282135
0,82,8,2956,-0.2920170724391937
0,82,9,3069,-0.31238865852355957
0,82,10,375,-0.7287718057632446
0,83,1,1254,5.353842258453369
0,83,2,2660,4.375755310058594
0,83,3,2654,3.960219621658325
0,83,4,319,-0.04447099566459656
0,83,5,668,-0.1894579827785492
0,83,6,2669,-0.2663067579269409
0,83,7,394,-0.29150623083114624
0,83,8,2978,-0.6011333465576172
0,84,1,2302,6.248356819152832
0,84,2,3032,5.823408126831055
0,84,3,62,5.674657344818115
0,84,4,2024,0.8158371448516846
0,84,5,2368,0.5930777788162231
0,84,6,1078,0.3852819502353668
0,84,7,2990,-0.5395727157592773
0,85,1,2323,5.553107738494873
0,85,2,954,4.843074798583984
0,85,3,3054,2.748227596282959
0,85,4,559,2.492267608642578
0,85,5,1615,0.40331804752349854
0,85,6,1836,0.13635864853858948
0,85,7,164,-0.03395610675215721
0,85,8,325,-0.0369948148727417
0,85,9,158,-0.04978451505303383
0,85,10,3084,-0.06440770626068115
0,86,1,1428,0.5106393098831177
0,86,2,736,0.253220796585083
0,86,3,158,-0.03025202453136444
0,86,4,80,-0.03075290471315384
0,86,5,2622,-0.3380971848964691
0,86,6,624,-0.34041374921798706
0,86,7,1521,-0.48961541056632996
0,86,8,2706,-0.7028754949569702
0,86,9,1744,-1.0616235733032227
0,87,1,2839,4.963460922241211
0,87,2,754,1.0506017208099365
0,87,3,2956,0.8117426037788391
0,87,4,1739,0.7856730818748474
0,87,5,1781,0.2804724872112274
0,87,6,1151,0.05940133333206177
0,87,7,2496,-0.005200883373618126
0,87,8,362,-0.018558692187070847
0,87,9,158,-0.04655585438013077
0,87,10,1521,-0.32689976692199707
0,89,1,2734,5.7321014404296875
0,89,2,1146,3.7342028617858887
0,89,3,756,0.8383468985557556
0,89,4,611,0.2190341353416443
0,89,5,1246,-0.12138362228870392
0,89,6,174,-0.22834385931491852
0,89,7,298,-0.30486834049224854
0,89,8,249,-0.5323328971862793
0,89,9,2910,-0.7275373935699463
0,89,10,1278,-0.742627739906311
0,91,1,2755,1.4915668964385986
0,91,2,2560,0.8664097785949707
0,91,3,2431,0.23395094275474548
0,91,4,955,-0.019467506557703018
0,91,5,1780,-0.023085806518793106
0,91,6,887,-0.03618352487683296
0,91,7,1984,-0.06238831579685211
0,91,8,1669,-0.06763491034507751
0,91,9,2972,-0.07564904540777206
0,91,10,2183,-0.19022440910339355
0,92,1,474,3.216390609741211
0,92,2,1038,2.5140774250030518
0,92,3,1311,2.4031591415405273
0,92,4,2167,0.8101342916488647
0,92,5,2654,0.4078502357006073
0,92,6,1409,0.252716064453125
0,92,7,351,-0.02341420389711857
0,92,8,663,-0.13313616812229156
0,92,9,863,-0.49183014035224915
0,92,10,1116,-0.5513595342636108
0,93,1,474,6.266057968139648
0,93,2,1395,6.044182777404785
0,93,3,2755,3.812255859375
0,93,4,2045,1.7570407390594482
0,93,5,1738,0.5331365466117859
0,93,6,2994,0.3215278387069702
0,93,7,196,-1.1941423416137695
0,93,8,475,-1.2795507907867432
0,95,1,1223,7.784451484680176
0,95,2,2844,4.957959175109863
0,95,3,55,1.7269153594970703
0,95,4,98,1.4037556648254395
0,95,5,2347,1.0601848363876343
0,95,6,518,0.9296153783798218
0,95,7,1352,0.30107641220092773
0,95,8,330,0.0017955624498426914
0,95,9,1817,-0.22757554054260254
0,95,10,1571,-0.3981197476387024
0,97,1,426,7.0286407470703125
0,97,2,1013,4.825323104858398
0,97,3,2347,4.803091526031494
0,97,4,186,1.4001390933990479
0,97,5,1522,1.2662562131881714
0,97,6,1836,-0.012318134307861328
0,97,7,157,-0.03393419831991196
0,97,8,2759,-0.2354833036661148
0,97,9,1999,-1.655099630355835
0,97,10,1466,-2.44978404045105
0,98,1,559,5.793055534362793
0,98,2,1013,4.000288486480713
0,98,3,2347,3.984776496887207
0,98,4,1642,1.8749163150787354
0,98,5,668,0.7585562467575073
0,98,6,1142,0.599806010723114
0,98,7,1558,0.4275251626968384
0,98,8,2163,0.27748483419418335
