fold,user,rank,item,score
0,35,2,1341,0.6516390442848206
0,35,3,298,0.645672619342804
0,35,4,2067,0.6332330107688904
0,35,5,98,0.6269341707229614
0,35,6,2211,0.6210485696792603
0,35,7,1712,0.6145951151847839
0,35,8,2368,0.6056744456291199
0,35,9,1359,0.5998059511184692
0,35,10,2751,0.5984631776809692
0,36,1,2368,0.5722155570983887
0,36,2,1359,0.5461121797561646
0,36,3,2089,0.539947509765625
0,36,4,1438,0.5290980339050293
0,36,5,2341,0.5263487100601196
0,36,6,2678,0.5207011699676514
0,36,7,2202,0.5204933881759644
0,36,8,1341,0.5202829837799072
0,36,9,2121,0.5158877968788147
0,36,10,2267,0.5088732242584229
0,37,1,60,0.7330764532089233
0,37,2,1650,0.7017449140548706
0,37,3,2804,0.7011369466781616
0,37,4,2552,0.6953032612800598
0,37,5,791,0.6939390301704407
0,37,6,2435,0.6928399801254272
0,37,7,1078,0.6904208064079285
0,37,8,2717,0.6804739832878113
0,37,9,706,0.6779387593269348
0,37,10,2649,0.6767345070838928
0,38,1,530,0.7113355398178101
0,38,2,2273,0.6925477385520935
0,38,3,1417,0.6810271143913269
0,38,4,1308,0.6792938709259033
0,38,5,2894,0.6684935092926025
0,38,6,471,0.6662028431892395
0,38,7,1738,0.6645532250404358
0,38,8,1165,0.6601922512054443
0,38,9,1848,0.6592051982879639
0,38,10,2789,0.6518951654434204
0,39,1,174,0.7193410396575928
0,39,2,2193,0.7145885825157166
0,39,3,1848,0.7096995711326599
0,39,4,2684,0.703392744064331
0,39,5,1513,0.7016777992248535
0,39,6,113,0.697500467300415
0,39,7,1979,0.6935253739356995
0,39,8,1165,0.6881014704704285
0,39,9,2789,0.6787434220314026
0,39,10,2,0.6784113049507141
0,40,1,1710,0.6574943661689758
0,40,2,1427,0.656990647315979
0,40,3,612,0.6483249664306641
0,40,4,2347,0.6433494091033936
0,40,5,559,0.6428177356719971
0,40,6,3054,0.6403014659881592
0,40,7,498,0.6382259726524353
0,40,8,1047,0.6280279755592346
0,40,9,55,0.6261100769042969
0,40,10,732,0.6239447593688965
0,42,1,1016,0.7690586447715759
0,42,2,315,0.7682783007621765
0,42,3,704,0.764321506023407
0,42,4,1678,0.7407655715942383
0,42,5,2974,0.7243158221244812
0,42,6,1347,0.722510814666748
0,42,7,2888,0.7211135625839233
0,42,8,1398,0.7188278436660767
0,42,9,1517,0.7187466621398926
0,42,10,477,0.7185876965522766
0,43,1,1165,0.8013284206390381
0,43,2,471,0.7656413316726685
0,43,3,2183,0.7575052380561829
0,43,4,201,0.7522934675216675
0,43,5,174,0.7441299557685852
0,43,6,704,0.7417612671852112
0,43,7,826,0.7370666861534119
0,43,8,112,0.7367099523544312
0,43,9,1196,0.7331485152244568
0,43,10,1517,0.732964038848877
0,45,1,2273,0.7762895822525024
0,45,2,530,0.7380391359329224
0,45,3,1621,0.7313858270645142
0,45,4,1308,0.7059798836708069
0,45,5,1251,0.702423632144928
0,45,6,1344,0.690639853477478
0,45,7,555,0.6867949366569519
0,45,8,2442,0.6866374611854553
0,45,9,2347,0.6846896409988403
0,45,10,670,0.6843559145927429
0,46,1,667,0.7087175846099854
0,46,2,1621,0.7054786682128906
0,46,3,530,0.7028087377548218
0,46,4,390,0.7018289566040039
0,46,5,1308,0.6733426451683044
0,46,6,538,0.6733342409133911
0,46,7,670,0.6727768182754517
0,46,8,2193,0.6708764433860779
0,46,9,1251,0.6638599038124084
0,46,10,518,0.6599969863891602
0,47,1,667,0.7251269221305847
0,47,2,174,0.6777352690696716
0,47,3,1621,0.6713854670524597
0,47,4,375,0.6696703433990479
0,47,5,518,0.668802797794342
0,47,6,1513,0.6655675172805786
0,47,7,1344,0.6621041297912598
0,47,8,2754,0.6609827280044556
0,47,9,2684,0.6588669419288635
0,47,10,530,0.6510922908782959
0,48,1,2273,0.7091201543807983
0,48,2,2,0.7090629935264587
0,48,3,1738,0.68996661901474
0,48,4,1621,0.6805272698402405
0,48,5,2442,0.6646760106086731
0,48,6,530,0.6644133925437927
0,48,7,375,0.6572852730751038
0,48,8,1251,0.6535440683364868
0,48,9,670,0.6517407894134521
0,48,10,518,0.6484565138816833
0,49,1,704,0.7787256240844727
0,49,2,2183,0.7766253352165222
0,49,3,201,0.7742273807525635
0,49,4,1196,0.7597526907920837
0,49,5,112,0.7556618452072144
0,49,6,2826,0.7502356767654419
0,49,7,174,0.7501125335693359
0,49,8,2028,0.7447760105133057
0,49,9,667,0.7436209321022034
0,49,10,1979,0.7301379442214966
0,50,1,1417,0.7315511703491211
0,50,2,1848,0.6975446939468384
0,50,3,538,0.6958225965499878
0,50,4,530,0.6915765404701233
0,50,5,670,0.6833826899528503
0,50,6,1621,0.6827370524406433
0,50,7,594,0.6750693321228027
0,50,8,535,0.6732788681983948
0,50,9,826,0.6697148680686951
0,50,10,585,0.6690743565559387
0,51,1,2273,0.7674368619918823
0,51,2,530,0.7361747622489929
0,51,3,1621,0.7313871383666992
0,51,4,1308,0.6966391205787659
0,51,5,1251,0.6926460266113281
0,51,6,2347,0.6887465119361877
0,51,7,585,0.6808082461357117
0,51,8,670,0.6802787780761719
0,51,9,2442,0.6712592244148254
0,51,10,538,0.6694441437721252
0,52,1,1415,0.7506161332130432
0,52,2,137,0.7437823414802551
0,52,3,544,0.7406919002532959
0,52,4,1237,0.717338502407074
0,52,5,1202,0.7134107947349548
0,52,6,416,0.7061108946800232
0,52,7,1100,0.7056688070297241
0,52,8,1757,0.7019697427749634
0,52,9,3041,0.6969178318977356
0,52,10,327,0.6927749514579773
0,53,1,1805,0.7139254808425903
0,53,2,484,0.7131855487823486
0,53,3,544,0.6858496069908142
0,53,4,1757,0.6823104023933411
0,53,5,1415,0.6793754696846008
0,53,6,1202,0.6729385256767273
0,53,7,1100,0.6721248030662537
0,53,8,3041,0.6701460480690002
0,53,9,1302,0.6676929593086243
0,53,10,2003,0.6615198254585266
0,54,1,544,0.7736586332321167
0,54,2,484,0.7698391675949097
0,54,3,3041,0.7630165815353394
0,54,4,1415,0.7558971643447876
0,54,5,1202,0.7512535452842712
0,54,6,1724,0.7455255389213562
0,54,7,1100,0.7451649308204651
0,54,8,1237,0.7422271370887756
0,54,9,327,0.7362220287322998
0,54,10,1580,0.7341352701187134
0,55,1,3059,0.860076367855072
0,55,2,1927,0.7723775506019592
0,55,3,1250,0.7630133628845215
0,55,4,773,0.7567043900489807
0,55,5,544,0.7549183368682861
0,55,6,1781,0.7520661354064941
0,55,7,2546,0.751314103603363
0,55,8,1100,0.7494549751281738
0,55,9,195,0.7461243271827698
0,55,10,984,0.7413721084594727
0,56,1,2368,0.6813616752624512
0,56,2,2678,0.6678180694580078
0,56,3,645,0.6612846255302429
0,56,4,1446,0.6285226941108704
0,56,5,890,0.6209823489189148
0,56,6,637,0.6109380722045898
0,56,7,1053,0.5976141095161438
0,56,8,2340,0.5876175761222839
0,56,9,2742,0.5804688930511475
0,56,10,1466,0.5780004262924194
0,57,1,2368,0.6915771961212158
0,57,2,2121,0.6570010781288147
0,57,3,2678,0.6567613482475281
0,57,4,2594,0.6516295075416565
0,57,5,2742,0.6462970972061157
0,57,6,2583,0.6393038630485535
0,57,7,2356,0.6353926062583923
0,57,8,2341,0.6326169967651367
0,57,9,2202,0.6325033903121948
0,57,10,637,0.6267011165618896
0,58,1,2340,0.7094432711601257
0,58,2,1910,0.6899918913841248
0,58,3,851,0.643764317035675
0,58,4,783,0.6416639089584351
0,58,5,3027,0.6364135146141052
0,58,6,1053,0.6360533237457275
0,58,7,1540,0.6324790716171265
0,58,8,637,0.6290102601051331
0,58,9,2678,0.627170741558075
0,58,10,1495,0.6244857311248779
0,59,1,645,0.6936594247817993
0,59,2,2368,0.6783540844917297
0,59,3,637,0.6750403046607971
0,59,4,1053,0.6453158259391785
0,59,5,2678,0.6416667699813843
0,59,6,2075,0.6331444978713989
0,59,7,1446,0.6273348927497864
0,59,8,2340,0.6266442537307739
0,59,9,1466,0.6223303079605103
0,59,10,1910,0.6148729920387268
0,60,1,1059,0.7458569407463074
0,60,2,1567,0.7339255213737488
0,60,3,1726,0.7320569753646851
0,60,4,32,0.7119295001029968
0,60,5,2053,0.701593816280365
0,60,6,773,0.676516592502594
0,60,7,99,0.6668171882629395
0,60,8,1388,0.6601884961128235
0,60,9,2546,0.659076452255249
0,60,10,1250,0.6521607041358948
0,61,1,1059,0.7547122836112976
0,61,2,32,0.7536678314208984
0,61,3,2053,0.7468876838684082
0,61,4,1726,0.7330074310302734
0,61,5,1567,0.7245165109634399
0,61,6,533,0.6945372223854065
0,61,7,2583,0.6871747970581055
0,61,8,551,0.6618332266807556
0,61,9,584,0.6559852361679077
0,61,10,773,0.6467956900596619
0,62,1,1059,0.6928204298019409
0,62,2,2914,0.6794350147247314
0,62,3,32,0.6672457456588745
0,62,4,2053,0.6550302505493164
0,62,5,1567,0.6550045609474182
0,62,6,1726,0.6518348455429077
0,62,7,533,0.6456983685493469
0,62,8,1721,0.6072684526443481
0,62,9,1012,0.6032416224479675
0,62,10,2952,0.6022312641143799
0,63,1,1059,0.6376653909683228
0,63,2,32,0.6315529942512512
0,63,3,584,0.6292847394943237
0,63,4,2053,0.6226451396942139
0,63,5,533,0.6056850552558899
0,63,6,2723,0.5993505716323853
0,63,7,1726,0.5932097434997559
0,63,8,1657,0.5920011401176453
0,63,9,1567,0.5898396372795105
0,63,10,2082,0.5856369733810425
0,64,1,795,0.7343001961708069
0,64,2,2580,0.6724491715431213
0,64,3,2581,0.6666300296783447
0,64,4,2111,0.6613264083862305
0,64,5,1400,0.6579739451408386
0,64,6,2197,0.6515619158744812
0,64,7,121,0.6498197317123413
0,64,8,2405,0.643776535987854
0,64,9,2628,0.6277172565460205
0,64,10,2481,0.6258389949798584
0,65,1,1737,0.618539571762085
0,65,2,2742,0.6094504594802856
0,65,3,400,0.6045819520950317
0,65,4,1300,0.6005517840385437
0,65,5,2914,0.5921623110771179
0,65,6,1089,0.5870324373245239
0,65,7,1012,0.5858768224716187
0,65,8,2405,0.5846692323684692
0,65,9,1461,0.5836020708084106
0,65,10,1730,0.5806816220283508
0,66,1,1365,0.7527706027030945
0,66,2,795,0.7318123579025269
0,66,3,1600,0.7215450406074524
0,66,4,2742,0.7023888230323792
0,66,5,645,0.7001566886901855
0,66,6,2580,0.6980890035629272
0,66,7,1064,0.695461094379425
0,66,8,2356,0.6951776146888733
0,66,9,1422,0.6890993714332581
0,66,10,1438,0.6860707998275757
0,67,1,1446,0.6127763986587524
0,67,2,2045,0.6120681166648865
0,67,3,2914,0.6018610000610352
0,67,4,2099,0.6016569137573242
0,67,5,2922,0.590321958065033
0,67,6,1089,0.5899233222007751
0,67,7,1785,0.588697612285614
0,67,8,2405,0.5764907598495483
0,67,9,2121,0.5750905275344849
0,67,10,453,0.5748820900917053
0,68,1,1438,0.724750280380249
0,68,2,1600,0.7031729817390442
0,68,3,1365,0.6933478116989136
0,68,4,2583,0.6855630278587341
0,68,5,645,0.6781384944915771
0,68,6,795,0.6732544302940369
0,68,7,2356,0.671733558177948
0,68,8,2594,0.6707329154014587
0,68,9,2121,0.6705024838447571
0,68,10,2963,0.6437953114509583
0,69,1,795,0.7234325408935547
0,69,2,121,0.7084077000617981
0,69,3,2580,0.7074664235115051
0,69,4,1546,0.6989142298698425
0,69,5,1400,0.6928454637527466
0,69,6,2628,0.6919103264808655
0,69,7,1047,0.682283341884613
0,69,8,2197,0.68067866563797
0,69,9,1963,0.670657217502594
0,69,10,2099,0.6671447157859802
0,70,1,2922,0.700720489025116
0,70,2,559,0.6816172003746033
0,70,3,2998,0.6742470264434814
0,70,4,1548,0.6729966402053833
0,70,5,1858,0.6722013354301453
0,70,6,1525,0.662726640701294
0,70,7,542,0.6556947827339172
0,70,8,2416,0.6519019603729248
0,70,9,498,0.651290774345398
0,70,10,3054,0.6511619687080383
0,71,1,1047,0.7079998254776001
0,71,2,1055,0.7001018524169922
0,71,3,2099,0.6927149891853333
0,71,4,559,0.6897562742233276
0,71,5,3054,0.6830055117607117
0,71,6,612,0.6813421249389648
0,71,7,498,0.680190920829773
0,71,8,611,0.6755085587501526
0,71,9,2396,0.6755067110061646
0,71,10,453,0.6614950895309448
0,72,1,1725,0.8030489683151245
0,72,2,453,0.7921714186668396
0,72,3,2090,0.7694661617279053
0,72,4,1528,0.7619143128395081
0,72,5,1012,0.7615683078765869
0,72,6,1344,0.7595762610435486
0,72,7,1461,0.7578903436660767
0,72,8,1127,0.7505745887756348
0,72,9,1546,0.7446308135986328
0,72,10,599,0.7347286939620972
0,73,1,1127,0.7865974307060242
0,73,2,1300,0.7440012097358704
0,73,3,1724,0.7391303777694702
0,73,4,1495,0.735274076461792
0,73,5,1725,0.7282201647758484
0,73,6,551,0.7266626358032227
0,73,7,484,0.7211863994598389
0,73,8,1279,0.720801055431366
0,73,9,2702,0.715018093585968
0,73,10,453,0.7096226811408997
0,74,1,1730,0.796173632144928
0,74,2,1725,0.7843503952026367
0,74,3,1012,0.7818470597267151
0,74,4,551,0.7719131708145142
0,74,5,453,0.7709961533546448
0,74,6,1724,0.7707439661026001
0,74,7,584,0.7571922540664673
0,74,8,1495,0.7503771781921387
0,74,9,1300,0.748173713684082
0,74,10,327,0.7471348643302917
0,75,1,1300,0.7778701782226562
0,75,2,1461,0.7686346173286438
0,75,3,1725,0.7666308879852295
0,75,4,453,0.7481929659843445
0,75,5,1546,0.7439785599708557
0,75,6,1012,0.7279719114303589
0,75,7,551,0.7239558100700378
0,75,8,2090,0.7238355875015259
0,75,9,1528,0.7172715663909912
0,75,10,1273,0.7140525579452515
0,76,1,732,0.75807124376297
0,76,2,2161,0.7570292353630066
0,76,3,2372,0.7430033683776855
0,76,4,1091,0.7339494228363037
0,76,5,481,0.7313905358314514
0,76,6,644,0.7246313095092773
0,76,7,2734,0.7222543954849243
0,76,8,2740,0.7147595882415771
0,76,9,1521,0.7096555233001709
0,76,10,2287,0.7063412070274353
0,77,1,1650,0.7693299055099487
0,77,2,2556,0.7516933083534241
0,77,3,2920,0.7446359992027283
0,77,4,426,0.7439683675765991
0,77,5,674,0.7337031960487366
0,77,6,2957,0.7329007387161255
0,77,7,40,0.7306036353111267
0,77,8,1047,0.7297777533531189
0,77,9,3054,0.7278243899345398
0,77,10,689,0.7276099324226379
0,78,1,2372,0.7276639342308044
0,78,2,1091,0.7193377614021301
0,78,3,2740,0.713594913482666
0,78,4,2734,0.7129360437393188
0,78,5,481,0.7123497128486633
0,78,6,644,0.7072387933731079
0,78,7,2160,0.6929081082344055
0,78,8,2098,0.6855533719062805
0,78,9,278,0.6836848855018616
0,78,10,407,0.6815858483314514
0,80,1,127,0.730498731136322
0,80,2,707,0.6841538548469543
0,80,3,644,0.6741107702255249
0,80,4,738,0.6705413460731506
0,80,5,481,0.6688193082809448
0,80,6,706,0.6660506725311279
0,80,7,655,0.6651415824890137
0,80,8,1698,0.660519003868103
0,80,9,1091,0.6579564213752747
0,80,10,2740,0.6556532382965088
0,81,1,2141,0.7168858051300049
0,81,2,398,0.7082759141921997
0,81,3,1412,0.7033597230911255
0,81,4,2100,0.6937766075134277
0,81,5,2695,0.6932187080383301
0,81,6,520,0.6908780336380005
0,81,7,2114,0.687196671962738
0,81,8,1809,0.6669292449951172
0,81,9,306,0.6592342257499695
0,81,10,508,0.6575114727020264
0,82,1,950,0.6909696459770203
0,82,2,1063,0.6717227101325989
0,82,3,2048,0.6697646379470825
0,82,4,2141,0.6652651429176331
0,82,5,2019,0.6638104915618896
0,82,6,1829,0.6629239320755005
0,82,7,2432,0.6591940522193909
0,82,8,1550,0.6569762229919434
0,82,9,655,0.6528641581535339
0,82,10,359,0.6438295841217041
0,83,1,2141,0.7160649299621582
0,83,2,1412,0.7115375399589539
0,83,3,294,0.7034705877304077
0,83,4,1985,0.6989287734031677
0,83,5,398,0.6988343000411987
0,83,6,1270,0.6910205483436584
0,83,7,81,0.6908079981803894
0,83,8,306,0.6863760352134705
0,83,9,1809,0.6810786724090576
0,83,10,508,0.6807088851928711
0,84,1,2141,0.745154857635498
0,84,2,1412,0.7288687229156494
0,84,3,398,0.7186230421066284
0,84,4,81,0.6972837448120117
0,84,5,1270,0.697174072265625
0,84,6,1985,0.6921530365943909
0,84,7,2100,0.6862963438034058
0,84,8,520,0.6791525483131409
0,84,9,512,0.6694243550300598
0,84,10,1547,0.6694243550300598
0,85,1,127,0.7728747725486755
0,85,2,2014,0.7645519375801086
0,85,3,2323,0.7569851875305176
0,85,4,954,0.7364493012428284
0,85,5,853,0.7330631017684937
0,85,6,383,0.7217061519622803
0,85,7,453,0.7190424203872681
0,85,8,2560,0.706238329410553
0,85,9,3057,0.7038552165031433
0,85,10,229,0.7033658027648926
0,86,1,1829,0.6671735048294067
0,86,2,2114,0.6610792875289917
0,86,3,559,0.653116762638092
0,86,4,2933,0.6495625376701355
0,86,5,954,0.6493200659751892
0,86,6,1063,0.6440839171409607
0,86,7,1698,0.6436094045639038
0,86,8,2432,0.6387720108032227
0,86,9,229,0.6361384987831116
0,86,10,498,0.6167826056480408
0,87,1,174,0.7777895331382751
0,87,2,127,0.7676505446434021
0,87,3,229,0.7241079211235046
0,87,4,2014,0.7136502265930176
0,87,5,1007,0.7128862738609314
0,87,6,1698,0.7027010321617126
0,87,7,3057,0.7009391188621521
0,87,8,736,0.6928262114524841
0,87,9,1829,0.6905567049980164
0,87,10,1442,0.6892656683921814
0,89,1,2734,0.8086125254631042
0,89,2,2740,0.7669833898544312
0,89,3,481,0.7618986964225769
0,89,4,1146,0.7616746425628662
0,89,5,644,0.7595521807670593
0,89,6,60,0.7565074563026428
0,89,7,1362,0.7530473470687866
0,89,8,2372,0.7470051646232605
0,89,9,407,0.7387985587120056
0,89,10,1710,0.7278754115104675
0,91,1,644,0.7062743902206421
0,91,2,481,0.703454315662384
0,91,3,2740,0.6989638805389404
0,91,4,1778,0.698117733001709
0,91,5,749,0.6973922848701477
0,91,6,1038,0.696515679359436
0,91,7,2315,0.6868422627449036
0,91,8,474,0.6866492629051208
0,91,9,1448,0.6784452795982361
0,91,10,2372,0.6654653549194336
0,92,1,652,0.5222970247268677
0,92,2,1586,0.5219612717628479
0,92,3,2630,0.5164113640785217
0,92,4,298,0.5084657669067383
0,92,5,1683,0.5014222860336304
