fold,user,rank,item,score
0,17,2,2396,0.0
0,17,3,512,0.0
0,17,4,1955,0.0
0,17,5,2966,0.0
0,17,6,1332,0.0
0,17,7,1833,0.0
0,17,8,20,0.0
0,17,9,2418,0.0
0,17,10,55,0.0
0,18,1,1202,0.15
0,18,2,1550,0.05
0,18,3,825,0.0
0,18,4,2301,0.0
0,18,5,364,0.0
0,18,6,1637,0.0
0,18,7,1265,0.0
0,18,8,348,0.0
0,18,9,1397,0.0
0,18,10,2845,0.0
0,21,1,1388,0.1
0,21,2,556,0.05
0,21,3,853,0.0
0,21,4,768,0.0
0,21,5,1517,0.0
0,21,6,1619,0.0
0,21,7,871,0.0
0,21,8,1155,0.0
0,21,9,133,0.0
0,21,10,728,0.0
0,22,1,2674,0.05
0,22,2,2369,0.0
0,22,3,994,0.0
0,22,4,1974,0.0
0,22,5,413,0.0
0,22,6,2274,0.0
0,22,7,1778,0.0
0,22,8,1651,0.0
0,22,9,983,0.0
0,22,10,2464,0.0
0,23,1,756,0.0
0,23,2,969,0.0
0,23,3,1335,0.0
0,23,4,1168,0.0
0,23,5,563,0.0
0,23,6,2923,0.0
0,23,7,916,0.0
0,23,8,2634,0.0
0,23,9,2825,0.0
0,23,10,1552,0.0
0,24,1,2559,0.0
0,24,2,2016,0.0
0,24,3,2827,0.0
0,24,4,1918,0.0
0,24,5,2932,0.0
0,24,6,1792,0.0
0,24,7,1893,0.0
0,24,8,296,0.0
0,24,9,1961,0.0
0,24,10,2647,0.0
0,25,1,1496,0.0
0,25,2,2050,0.0
0,25,3,1895,0.0
0,25,4,527,0.0
0,25,5,1764,0.0
0,25,6,1436,0.0
0,25,7,516,0.0
0,25,8,155,0.0
0,25,9,1812,0.0
0,25,10,779,0.0
0,26,1,177,0.1
0,26,2,1287,0.1
0,26,3,271,0.1
0,26,4,2706,0.0
0,26,5,2273,0.0
0,26,6,2381,0.0
0,26,7,1958,0.0
0,26,8,2021,0.0
0,26,9,2066,0.0
0,26,10,2248,0.0
0,27,1,1881,0.1
0,27,2,2352,0.05
0,27,3,539,0.0
0,27,4,2876,0.0
0,27,5,2007,0.0
0,27,6,15,0.0
0,27,7,2935,0.0
0,27,8,2611,0.0
0,27,9,1155,0.0
0,27,10,2213,0.0
0,28,1,524,0.0
0,28,2,996,0.0
0,28,3,2221,0.0
0,28,4,2410,0.0
0,28,5,933,0.0
0,28,6,911,0.0
0,28,7,1684,0.0
0,28,8,2829,0.0
0,28,9,345,0.0
0,28,10,1592,0.0
0,29,1,559,0.0
0,29,2,845,0.0
0,29,3,277,0.0
0,29,4,2025,0.0
0,29,5,2808,0.0
0,29,6,2756,0.0
0,29,7,45,0.0
0,29,8,2631,0.0
0,29,9,742,0.0
0,29,10,439,0.0
0,31,1,459,0.0
0,31,2,1970,0.0
0,31,3,1604,0.0
0,31,4,676,0.0
0,31,5,3010,0.0
0,31,6,1880,0.0
0,31,7,2188,0.0
0,31,8,536,0.0
0,31,9,2724,0.0
0,31,10,14,0.0
0,32,1,1600,0.05
0,32,2,2127,0.0
0,32,3,1421,0.0
0,32,4,2153,0.0
0,32,5,2905,0.0
0,32,6,457,0.0
0,32,7,2897,0.0
0,32,8,488,0.0
0,32,9,1996,0.0
0,32,10,1661,0.0
0,33,1,2920,0.05
0,33,2,865,0.0
0,33,3,2719,0.0
0,33,4,472,0.0
0,33,5,2982,0.0
0,33,6,1810,0.0
0,33,7,1258,0.0
0,33,8,672,0.0
0,33,9,2836,0.0
0,33,10,112,0.0
0,34,1,129,0.0
0,34,2,1374,0.0
0,34,3,2270,0.0
0,34,4,1112,0.0
0,34,5,1328,0.0
0,34,6,2488,0.0
0,34,7,607,0.0
0,34,8,2731,0.0
0,34,9,1926,0.0
0,34,10,396,0.0
0,35,1,1518,0.05
0,35,2,2344,0.0
0,35,3,2552,0.0
0,35,4,2783,0.0
0,35,5,1025,0.0
0,35,6,1736,0.0
0,35,7,2248,0.0
0,35,8,2524,0.0
0,35,9,171,0.0
0,35,10,46,0.0
0,36,1,453,0.05
0,36,2,2367,0.05
0,36,3,2332,0.0
0,36,4,2166,0.0
0,36,5,1301,0.0
0,36,6,1192,0.0
0,36,7,2078,0.0
0,36,8,2110,0.0
0,36,9,33,0.0
0,36,10,2849,0.0
0,37,1,557,0.05
0,37,2,2751,0.0
0,37,3,1543,0.0
0,37,4,464,0.0
0,37,5,944,0.0
0,37,6,433,0.0
0,37,7,2324,0.0
0,37,8,1377,0.0
0,37,9,1477,0.0
0,37,10,1336,0.0
0,38,1,530,0.15
0,38,2,1308,0.1
0,38,3,748,0.05
0,38,4,736,0.05
0,38,5,1891,0.0
0,38,6,2236,0.0
0,38,7,1959,0.0
0,38,8,180,0.0
0,38,9,2448,0.0
0,38,10,2593,0.0
0,39,1,1327,0.15
0,39,2,2074,0.15
0,39,3,1317,0.05
0,39,4,1792,0.0
0,39,5,2612,0.0
0,39,6,1802,0.0
0,39,7,1045,0.0
0,39,8,3076,0.0
0,39,9,1939,0.0
0,39,10,68,0.0
0,40,1,2369,0.05
0,40,2,3057,0.05
0,40,3,2196,0.0
0,40,4,2473,0.0
0,40,5,853,0.0
0,40,6,2709,0.0
0,40,7,1949,0.0
0,40,8,2007,0.0
0,40,9,522,0.0
0,40,10,1910,0.0
0,42,1,1738,0.35
0,42,2,390,0.3
0,42,3,1417,0.3
0,42,4,116,0.0
0,42,5,2939,0.0
0,42,6,737,0.0
0,42,7,152,0.0
0,42,8,2533,0.0
0,42,9,2844,0.0
0,42,10,1368,0.0
0,43,1,471,0.4
0,43,2,1417,0.3
0,43,3,1165,0.1
0,43,4,2928,0.0
0,43,5,2763,0.0
0,43,6,721,0.0
0,43,7,1238,0.0
0,43,8,1364,0.0
0,43,9,2160,0.0
0,43,10,92,0.0
0,45,1,2273,0.3
0,45,2,1818,0.2
0,45,3,248,0.1
0,45,4,2079,0.0
0,45,5,1310,0.0
0,45,6,2091,0.0
0,45,7,263,0.0
0,45,8,846,0.0
0,45,9,3080,0.0
0,45,10,1646,0.0
0,46,1,390,0.3
0,46,2,667,0.25
0,46,3,2193,0.1
0,46,4,415,0.05
0,46,5,319,0.0
0,46,6,1124,0.0
0,46,7,2970,0.0
0,46,8,1709,0.0
0,46,9,56,0.0
0,46,10,624,0.0
0,47,1,667,0.25
0,47,2,2193,0.1
0,47,3,248,0.1
0,47,4,926,0.0
0,47,5,2736,0.0
0,47,6,747,0.0
0,47,7,942,0.0
0,47,8,2015,0.0
0,47,9,1721,0.0
0,47,10,2793,0.0
0,48,1,1738,0.35
0,48,2,2273,0.3
0,48,3,2,0.25
0,48,4,530,0.05
0,48,5,2917,0.0
0,48,6,2427,0.0
0,48,7,2075,0.0
0,48,8,987,0.0
0,48,9,2506,0.0
0,48,10,573,0.0
0,49,1,390,0.3
0,49,2,667,0.25
0,49,3,1818,0.2
0,49,4,1187,0.0
0,49,5,1962,0.0
0,49,6,148,0.0
0,49,7,814,0.0
0,49,8,1758,0.0
0,49,9,3079,0.0
0,49,10,203,0.0
0,50,1,1417,0.3
0,50,2,1848,0.3
0,50,3,113,0.15
0,50,4,1507,0.05
0,50,5,2594,0.05
0,50,6,847,0.0
0,50,7,1026,0.0
0,50,8,806,0.0
0,50,9,1698,0.0
0,50,10,1635,0.0
0,51,1,2273,0.3
0,51,2,1818,0.2
0,51,3,113,0.15
0,51,4,2654,0.05
0,51,5,2830,0.0
0,51,6,1416,0.0
0,51,7,428,0.0
0,51,8,983,0.0
0,51,9,465,0.0
0,51,10,583,0.0
0,52,1,1821,0.15
0,52,2,2206,0.1
0,52,3,137,0.05
0,52,4,766,0.05
0,52,5,1408,0.0
0,52,6,1863,0.0
0,52,7,1638,0.0
0,52,8,2757,0.0
0,52,9,896,0.0
0,52,10,2831,0.0
0,53,1,484,0.15
0,53,2,1279,0.1
0,53,3,1805,0.05
0,53,4,930,0.0
0,53,5,2237,0.0
0,53,6,2649,0.0
0,53,7,976,0.0
0,53,8,512,0.0
0,53,9,2185,0.0
0,53,10,2265,0.0
0,54,1,484,0.15
0,54,2,2353,0.1
0,54,3,380,0.05
0,54,4,13,0.0
0,54,5,3054,0.0
0,54,6,3044,0.0
0,54,7,282,0.0
0,54,8,2767,0.0
0,54,9,814,0.0
0,54,10,2716,0.0
0,55,1,1279,0.15
0,55,2,2353,0.1
0,55,3,3059,0.05
0,55,4,481,0.05
0,55,5,584,0.05
0,55,6,572,0.0
0,55,7,2583,0.0
0,55,8,1910,0.0
0,55,9,1620,0.0
0,55,10,2689,0.0
0,56,1,645,0.1
0,56,2,890,0.1
0,56,3,1100,0.05
0,56,4,461,0.05
0,56,5,2738,0.05
0,56,6,2025,0.0
0,56,7,1598,0.0
0,56,8,1215,0.0
0,56,9,1109,0.0
0,56,10,493,0.0
0,57,1,2341,0.15
0,57,2,1546,0.1
0,57,3,2159,0.05
0,57,4,746,0.05
0,57,5,273,0.0
0,57,6,323,0.0
0,57,7,1757,0.0
0,57,8,2250,0.0
0,57,9,1163,0.0
0,57,10,1983,0.0
0,58,1,271,0.15
0,58,2,1365,0.15
0,58,3,1438,0.1
0,58,4,982,0.0
0,58,5,1071,0.0
0,58,6,2859,0.0
0,58,7,2726,0.0
0,58,8,1212,0.0
0,58,9,1260,0.0
0,58,10,1933,0.0
0,59,1,645,0.1
0,59,2,1438,0.1
0,59,3,1454,0.05
0,59,4,1059,0.05
0,59,5,73,0.0
0,59,6,2318,0.0
0,59,7,749,0.0
0,59,8,2931,0.0
0,59,9,572,0.0
0,59,10,608,0.0
0,60,1,1012,0.15
0,60,2,99,0.15
0,60,3,1388,0.15
0,60,4,324,0.0
0,60,5,718,0.0
0,60,6,2349,0.0
0,60,7,1094,0.0
0,60,8,3032,0.0
0,60,9,416,0.0
0,60,10,775,0.0
0,61,1,584,0.15
0,61,2,2583,0.15
0,61,3,3037,0.05
0,61,4,1153,0.0
0,61,5,507,0.0
0,61,6,2262,0.0
0,61,7,1597,0.0
0,61,8,1612,0.0
0,61,9,911,0.0
0,61,10,251,0.0
0,62,1,2914,0.15
0,62,2,1012,0.15
0,62,3,2050,0.05
0,62,4,2697,0.0
0,62,5,1996,0.0
0,62,6,1383,0.0
0,62,7,190,0.0
0,62,8,570,0.0
0,62,9,2598,0.0
0,62,10,1894,0.0
0,63,1,584,0.15
0,63,2,2723,0.1
0,63,3,3037,0.0
0,63,4,1587,0.0
0,63,5,388,0.0
0,63,6,562,0.0
0,63,7,866,0.0
0,63,8,2936,0.0
0,63,9,1386,0.0
0,63,10,1209,0.0
0,64,1,2405,0.15
0,64,2,1833,0.05
0,64,3,2035,0.0
0,64,4,220,0.0
0,64,5,1429,0.0
0,64,6,1637,0.0
0,64,7,6,0.0
0,64,8,1626,0.0
0,64,9,576,0.0
0,64,10,2526,0.0
0,65,1,2481,0.1
0,65,2,2358,0.05
0,65,3,2435,0.05
0,65,4,1751,0.0
0,65,5,1907,0.0
0,65,6,1954,0.0
0,65,7,8,0.0
0,65,8,884,0.0
0,65,9,2013,0.0
0,65,10,2319,0.0
0,66,1,2742,0.15
0,66,2,2792,0.0
0,66,3,2028,0.0
0,66,4,981,0.0
0,66,5,1984,0.0
0,66,6,1057,0.0
0,66,7,1455,0.0
0,66,8,1843,0.0
0,66,9,1416,0.0
0,66,10,2829,0.0
0,67,1,461,0.05
0,67,2,2303,0.05
0,67,3,930,0.0
0,67,4,1127,0.0
0,67,5,2914,0.0
0,67,6,2259,0.0
0,67,7,2271,0.0
0,67,8,2023,0.0
0,67,9,530,0.0
0,67,10,1628,0.0
0,68,1,1055,0.1
0,68,2,2776,0.0
0,68,3,2252,0.0
0,68,4,2479,0.0
0,68,5,2730,0.0
0,68,6,997,0.0
0,68,7,610,0.0
0,68,8,2037,0.0
0,68,9,2537,0.0
0,68,10,61,0.0
0,69,1,2410,0.15
0,69,2,1300,0.1
0,69,3,1910,0.05
0,69,4,2933,0.05
0,69,5,1928,0.0
0,69,6,1878,0.0
0,69,7,946,0.0
0,69,8,2156,0.0
0,69,9,197,0.0
0,69,10,2295,0.0
0,70,1,1300,0.1
0,70,2,2677,0.0
0,70,3,1361,0.0
0,70,4,1027,0.0
0,70,5,2496,0.0
0,70,6,1947,0.0
0,70,7,2624,0.0
0,70,8,1506,0.0
0,70,9,1362,0.0
0,70,10,2167,0.0
0,71,1,461,0.1
0,71,2,2366,0.05
0,71,3,2677,0.0
0,71,4,737,0.0
0,71,5,1862,0.0
0,71,6,1116,0.0
0,71,7,888,0.0
0,71,8,2147,0.0
0,71,9,674,0.0
0,71,10,1921,0.0
0,72,1,599,0.2
0,72,2,1461,0.15
0,72,3,1127,0.1
0,72,4,1236,0.05
0,72,5,882,0.0
0,72,6,2707,0.0
0,72,7,2911,0.0
0,72,8,2379,0.0
0,72,9,1303,0.0
0,72,10,1861,0.0
0,73,1,1127,0.1
0,73,2,2184,0.05
0,73,3,1302,0.05
0,73,4,909,0.0
0,73,5,1698,0.0
0,73,6,2557,0.0
0,73,7,2015,0.0
0,73,8,751,0.0
0,73,9,2116,0.0
0,73,10,2456,0.0
0,74,1,1730,0.15
0,74,2,2789,0.05
0,74,3,6,0.05
0,74,4,996,0.0
0,74,5,2312,0.0
0,74,6,2067,0.0
0,74,7,2423,0.0
0,74,8,992,0.0
0,74,9,2530,0.0
0,74,10,727,0.0
0,75,1,1461,0.15
0,75,2,1342,0.05
0,75,3,6,0.05
0,75,4,699,0.0
0,75,5,862,0.0
0,75,6,1056,0.0
0,75,7,2540,0.0
0,75,8,108,0.0
0,75,9,164,0.0
0,75,10,2386,0.0
0,76,1,732,0.15
0,76,2,2161,0.1
0,76,3,1427,0.05
0,76,4,675,0.05
0,76,5,2313,0.05
0,76,6,642,0.0
0,76,7,1132,0.0
0,76,8,1803,0.0
0,76,9,2199,0.0
0,76,10,1266,0.0
0,77,1,1427,0.05
0,77,2,889,0.0
0,77,3,1208,0.0
0,77,4,2695,0.0
0,77,5,2692,0.0
0,77,6,1904,0.0
0,77,7,2945,0.0
0,77,8,565,0.0
0,77,9,2622,0.0
0,77,10,1379,0.0
0,78,1,2098,0.1
0,78,2,1628,0.05
0,78,3,1848,0.05
0,78,4,889,0.0
0,78,5,1495,0.0
0,78,6,796,0.0
0,78,7,2861,0.0
0,78,8,1075,0.0
0,78,9,2337,0.0
0,78,10,319,0.0
0,80,1,1513,0.15
0,80,2,2684,0.1
0,80,3,1979,0.05
0,80,4,1466,0.0
0,80,5,1986,0.0
0,80,6,2747,0.0
0,80,7,2393,0.0
0,80,8,531,0.0
0,80,9,2884,0.0
0,80,10,1835,0.0
0,81,1,2789,0.2
0,81,2,2695,0.15
0,81,3,1058,0.0
0,81,4,2640,0.0
0,81,5,540,0.0
0,81,6,1111,0.0
0,81,7,171,0.0
0,81,8,1296,0.0
0,81,9,817,0.0
0,81,10,1102,0.0
0,82,1,2985,0.1
0,82,2,2654,0.1
0,82,3,2660,0.05
0,82,4,138,0.0
0,82,5,2517,0.0
0,82,6,647,0.0
0,82,7,375,0.0
0,82,8,1236,0.0
0,82,9,441,0.0
0,82,10,2126,0.0
0,83,1,1254,0.1
0,83,2,2654,0.1
0,83,3,2660,0.05
0,83,4,1445,0.0
0,83,5,2011,0.0
0,83,6,394,0.0
0,83,7,2439,0.0
0,83,8,319,0.0
0,83,9,1220,0.0
0,83,10,668,0.0
0,84,1,62,0.15
0,84,2,2302,0.15
0,84,3,3032,0.1
0,84,4,1078,0.05
0,84,5,2024,0.0
0,84,6,896,0.0
0,84,7,1010,0.0
0,84,8,2977,0.0
0,84,9,832,0.0
0,84,10,219,0.0
0,85,1,2323,0.15
0,85,2,954,0.05
0,85,3,158,0.0
0,85,4,2914,0.0
0,85,5,3054,0.0
0,85,6,1210,0.0
0,85,7,791,0.0
0,85,8,2058,0.0
0,85,9,2610,0.0
0,85,10,164,0.0
0,86,1,1521,0.1
0,86,2,80,0.0
0,86,3,181,0.0
0,86,4,2711,0.0
0,86,5,624,0.0
0,86,6,1744,0.0
0,86,7,1741,0.0
0,86,8,1523,0.0
0,86,9,17,0.0
0,86,10,2622,0.0
0,87,1,2839,0.1
0,87,2,1521,0.1
0,87,3,2496,0.0
0,87,4,1199,0.0
0,87,5,754,0.0
0,87,6,1781,0.0
0,87,7,3030,0.0
0,87,8,2698,0.0
0,87,9,2859,0.0
0,87,10,1557,0.0
0,89,1,2734,0.15
0,89,2,1146,0.05
0,89,3,611,0.05
0,89,4,249,0.0
0,89,5,2999,0.0
0,89,6,1246,0.0
0,89,7,571,0.0
0,89,8,2011,0.0
0,89,9,2910,0.0
0,89,10,1056,0.0
0,91,1,2755,0.05
0,91,2,1780,0.0
0,91,3,2966,0.0
0,91,4,1669,0.0
0,91,5,617,0.0
0,91,6,2077,0.0
0,91,7,583,0.0
0,91,8,394,0.0
0,91,9,881,0.0
0,91,10,887,0.0
0,92,1,474,0.1
0,92,2,1038,0.05
0,92,3,1311,0.05
0,92,4,602,0.0
0,92,5,1191,0.0
0,92,6,1116,0.0
0,92,7,863,0.0
0,92,8,1489,0.0
0,92,9,1349,0.0
0,92,10,1209,0.0
0,93,1,1395,0.1
0,93,2,474,0.1
0,93,3,1738,0.05
0,93,4,2755,0.05
0,93,5,2045,0.0
0,93,6,1181,0.0
0,93,7,196,0.0
0,93,8,2679,0.0
0,93,9,1589,0.0
0,93,10,728,0.0
0,95,1,1223,0.15
0,95,2,55,0.1
0,95,3,2347,0.05
0,95,4,2844,0.05
0,95,5,330,0.0
0,95,6,2889,0.0
0,95,7,2771,0.0
0,95,8,578,0.0
0,95,9,98,0.0
0,95,10,1537,0.0
0,97,1,426,0.2
0,97,2,2347,0.05
0,97,3,1013,0.05
0,97,4,1444,0.0
0,97,5,2218,0.0
0,97,6,1522,0.0
0,97,7,1999,0.0
0,97,8,873,0.0
0,97,9,1836,0.0
0,97,10,1466,0.0
0,98,1,559,0.15
0,98,2,2347,0.05
0,98,3,1013,0.05
0,98,4,1642,0.0
0,98,5,1142,0.0
0,98,6,2298,0.0
0,98,7,1845,0.0
0,98,8,1309,0.0
0,98,9,1139,0.0
0,98,10,2163,0.0
0,100,1,612,0.15
0,100,2,1273,0.1
0,100,3,2087,0.05
0,100,4,1300,0.05
0,100,5,1049,0.0
0,100,6,1478,0.0
0,100,7,1115,0.0
0,100,8,2300,0.0
0,100,9,2404,0.0
0,100,10,2530,0.0
0,101,1,2367,0.1
0,101,2,766,0.1
0,101,3,2087,0.05
0,101,4,182,0.0
0,101,5,2349,0.0
0,101,6,73,0.0
0,101,7,2771,0.0
0,101,8,729,0.0
0,101,9,1137,0.0
0,101,10,1982,0.0
0,102,1,2159,0.25
0,102,2,2448,0.1
0,102,3,2087,0.05
0,102,4,336,0.0
0,102,5,2580,0.0
0,102,6,1783,0.0
0,102,7,1978,0.0
0,102,8,1701,0.0
0,102,9,3049,0.0
0,102,10,1389,0.0
0,103,1,2482,0.15
0,103,2,2143,0.15
0,103,3,2367,0.1
0,103,4,1327,0.05
0,103,5,2303,0.0
0,103,6,691,0.0
0,103,7,3058,0.0
0,103,8,2526,0.0
0,103,9,664,0.0
0,103,10,603,0.0
0,104,1,2095,0.2
0,104,2,766,0.1
0,104,3,1295,0.05
0,104,4,2507,0.0
0,104,5,855,0.0
0,104,6,924,0.0
0,104,7,820,0.0
0,104,8,2956,0.0
0,104,9,17,0.0
0,104,10,3071,0.0
0,105,1,2095,0.2
0,105,2,379,0.05
0,105,3,2406,0.05
0,105,4,276,0.0
0,105,5,1118,0.0
0,105,6,121,0.0
0,105,7,3053,0.0
0,105,8,1220,0.0
0,105,9,1046,0.0
0,105,10,2496,0.0
0,106,1,534,0.15
0,106,2,2482,0.15
0,106,3,2238,0.1
0,106,4,414,0.05
0,106,5,3058,0.0
0,106,6,303,0.0
0,106,7,3019,0.0
0,106,8,269,0.0
0,106,9,2250,0.0
0,106,10,1267,0.0
0,108,1,2287,0.1
0,108,2,2951,0.1
0,108,3,1848,0.05
0,108,4,1582,0.0
0,108,5,368,0.0
0,108,6,1953,0.0
0,108,7,821,0.0
0,108,8,2904,0.0
0,108,9,419,0.0
0,108,10,2612,0.0
0,109,1,1812,0.15
0,109,2,556,0.15
0,109,3,1657,0.05
0,109,4,2668,0.05
0,109,5,945,0.0
0,109,6,379,0.0
0,109,7,226,0.0
0,109,8,1906,0.0
0,109,9,2342,0.0
0,109,10,2639,0.0
0,112,1,991,0.1
0,112,2,1858,0.05
0,112,3,2811,0.0
0,112,4,986,0.0
0,112,5,2550,0.0
0,112,6,635,0.0
0,112,7,2873,0.0
0,112,8,902,0.0
0,112,9,75,0.0
0,112,10,677,0.0
0,113,1,2661,0.15
0,113,2,2370,0.1
0,113,3,2315,0.05
0,113,4,1650,0.05
0,113,5,2256,0.0
0,113,6,1608,0.0
0,113,7,2290,0.0
0,113,8,2296,0.0
0,113,9,2662,0.0
0,113,10,1683,0.0
0,114,1,2258,0.15
0,114,2,2738,0.05
0,114,3,14,0.05
0,114,4,1378,0.0
0,114,5,188,0.0
0,114,6,1781,0.0
0,114,7,2497,0.0
0,114,8,1077,0.0
0,114,9,397,0.0
0,114,10,1964,0.0
0,115,1,601,0.15
0,115,2,2848,0.15
0,115,3,1374,0.05
0,115,4,1785,0.05
0,115,5,1943,0.0
0,115,6,409,0.0
0,115,7,1622,0.0
0,115,8,2385,0.0
0,115,9,2545,0.0
0,115,10,229,0.0
0,116,1,2127,0.15
0,116,2,14,0.1
0,116,3,1374,0.05
0,116,4,2117,0.0
0,116,5,473,0.0
0,116,6,2320,0.0
0,116,7,2934,0.0
0,116,8,1294,0.0
0,116,9,758,0.0
0,116,10,2589,0.0
0,117,1,1691,0.2
0,117,2,2738,0.1
0,117,3,1374,0.05
0,117,4,230,0.05
0,117,5,1907,0.0
0,117,6,2844,0.0
0,117,7,1700,0.0
0,117,8,478,0.0
0,117,9,1723,0.0
0,117,10,873,0.0
0,118,1,2144,0.1
0,118,2,857,0.05
0,118,3,364,0.05
0,118,4,2956,0.0
0,118,5,1633,0.0
0,118,6,2858,0.0
0,118,7,1678,0.0
0,118,8,1428,0.0
0,118,9,2952,0.0
0,118,10,1457,0.0
0,119,1,1176,0.15
0,119,2,756,0.1
0,119,3,2344,0.1
0,119,4,293,0.0
0,119,5,2952,0.0
0,119,6,1811,0.0
0,119,7,443,0.0
0,119,8,2264,0.0
0,119,9,1579,0.0
0,119,10,1991,0.0
0,120,1,969,0.15
0,120,2,2144,0.1
0,120,3,1340,0.1
0,120,4,1543,0.05
0,120,5,1520,0.0
0,120,6,1270,0.0
0,120,7,3080,0.0
0,120,8,2620,0.0
0,120,9,947,0.0
0,120,10,2786,0.0
0,121,1,2144,0.1
0,121,2,1340,0.1
0,121,3,2892,0.05
0,121,4,857,0.05
0,121,5,1962,0.0
0,121,6,745,0.0
0,121,7,936,0.0
0,121,8,3040,0.0
0,121,9,2057,0.0
0,121,10,2565,0.0
0,122,1,429,0.1
0,122,2,1601,0.1
0,122,3,1644,0.05
0,122,4,2736,0.05
0,122,5,582,0.0
0,122,6,1769,0.0
0,122,7,1257,0.0
0,122,8,1956,0.0
0,122,9,1021,0.0
0,122,10,390,0.0
0,123,1,2632,0.1
0,123,2,1359,0.1
0,123,3,1247,0.0
0,123,4,1602,0.0
0,123,5,2475,0.0
0,123,6,2837,0.0
0,123,7,2110,0.0
0,123,8,1871,0.0
0,123,9,69,0.0
0,123,10,1790,0.0
0,124,1,1087,0.15
0,124,2,2736,0.05
0,124,3,1785,0.05
0,124,4,623,0.0
0,124,5,2684,0.0
0,124,6,2030,0.0
0,124,7,2955,0.0
0,124,8,2756,0.0
0,124,9,2841,0.0
0,124,10,2093,0.0
0,125,1,1487,0.15
0,125,2,2299,0.1
0,125,3,864,0.05
0,125,4,2387,0.05
0,125,5,2143,0.0
0,125,6,1978,0.0
0,125,7,1464,0.0
0,125,8,759,0.0
0,125,9,683,0.0
0,125,10,1607,0.0
0,127,1,1352,0.15
0,127,2,1535,0.05
0,127,3,55,0.05
0,127,4,2876,0.05
0,127,5,2843,0.0
0,127,6,1568,0.0
0,127,7,2351,0.0
0,127,8,2853,0.0
0,127,9,1871,0.0
0,127,10,37,0.0
0,129,1,2877,0.25
0,129,2,1683,0.05
0,129,3,2162,0.05
0,129,4,1785,0.05
0,129,5,2245,0.0
0,129,6,2227,0.0
0,129,7,471,0.0
0,129,8,1572,0.0
0,129,9,2991,0.0
0,129,10,231,0.0
0,131,1,1839,0.25
0,131,2,1435,0.1
0,131,3,634,0.05
0,131,4,1159,0.0
0,131,5,1813,0.0
0,131,6,2017,0.0
0,131,7,2415,0.0
0,131,8,2639,0.0
0,131,9,2136,0.0
0,131,10,742,0.0
0,132,1,1435,0.1
